customerID,SeniorCitizen,gender,tenure,MonthlyCharges,Contract,InternetService,TechSupport,TotalCharges,Churn
1792-UXAFY,1,Female,17,89.15,Month-to-month,Fiber optic,No,1496.9,Yes
5372-FBKBN,0,Female,21,20.75,Month-to-month,No,No internet service,452.2,No
0420-TXVSG,0,Male,66,66.1,Two year,DSL,No,4428.45,No
6217-TOWGS,0,Female,17,75.4,Month-to-month,DSL,No,1322.55,No
0515-YPMCW,0,Male,1,70.45,Month-to-month,Fiber optic,No,70.45,Yes
0378-XSZPU,0,Male,58,60.3,One year,DSL,No,3563.8,Yes
1045-LTCYT,0,Female,8,21.05,Month-to-month,No,No internet service,139.75,No
1544-JJMYL,0,Male,27,69.35,One year,DSL,Yes,1927.3,No
4636-JGAAI,0,Male,34,88.85,Month-to-month,Fiber optic,No,3000.25,No
6874-SGLHU,0,Male,30,97.0,One year,Fiber optic,No,3021.3,No
5951-AOFIH,0,Male,33,66.4,Month-to-month,DSL,No,2245.4,No
4729-XKASR,0,Male,1,24.75,Month-to-month,DSL,No,24.75,Yes
3059-NGMXB,0,Male,14,69.2,Month-to-month,DSL,No,944.65,No
8652-YHIYU,0,Female,16,79.5,One year,Fiber optic,Yes,1264.2,No
5278-PNYOX,0,Female,49,100.65,Two year,Fiber optic,Yes,4917.75,No
5449-FIBXJ,0,Male,19,103.3,Month-to-month,Fiber optic,Yes,2012.7,Yes
3486-HOOGQ,0,Female,70,79.7,Two year,DSL,Yes,5743.3,No
5061-PBXFW,0,Female,32,61.4,Month-to-month,DSL,Yes,1864.65,No
8630-FJLIB,0,Female,18,69.8,Month-to-month,Fiber optic,No,1221.65,No
3891-NLXJB,0,Male,37,40.55,Two year,DSL,Yes,1390.85,No
4749-OJKQU,0,Female,4,75.65,Month-to-month,Fiber optic,No,302.35,No
0577-WHMEV,0,Female,16,90.7,Month-to-month,Fiber optic,No,1374.9,No
5453-AXEPF,0,Male,17,80.5,Month-to-month,Fiber optic,No,1336.9,No
3639-XJHKQ,0,Female,19,60.6,Month-to-month,DSL,No,1297.8,No
3716-LRGXK,0,Male,60,101.15,Two year,Fiber optic,No,6067.4,No
2263-SFSQZ,0,Male,51,24.95,Two year,No,No internet service,1222.25,No
9950-MTGYX,0,Male,28,20.3,Two year,No,No internet service,487.95,No
3397-AVTKU,0,Male,43,60.0,Two year,DSL,No,2548.55,No
4825-FUREZ,0,Male,42,20.25,Two year,No,No internet service,835.5,No
9837-BMCLM,0,Male,3,78.5,Month-to-month,Fiber optic,No,242.05,Yes
2672-OJQZP,0,Female,1,44.75,Month-to-month,DSL,No,44.75,No
0137-UDEUO,0,Female,3,19.85,Month-to-month,No,No internet service,63.75,Yes
3134-DSHVC,0,Female,63,98.0,Two year,Fiber optic,No,6218.45,No
6161-UUUTA,1,Male,3,79.9,Month-to-month,Fiber optic,No,260.9,Yes
7821-DPRQE,0,Male,68,107.7,Month-to-month,Fiber optic,Yes,7320.9,No
6543-XRMYR,1,Female,30,99.7,Month-to-month,Fiber optic,No,2967.35,Yes
2001-EWBQU,0,Female,60,104.7,Two year,Fiber optic,No,6333.8,No
4925-LMHOK,0,Male,15,58.6,Month-to-month,DSL,Yes,939.7,Yes
1608-GMEWB,1,Male,45,93.9,Month-to-month,Fiber optic,No,4200.25,No
6695-AMZUF,0,Female,70,86.45,Two year,DSL,Yes,5950.2,No
1455-UGQVH,0,Male,10,98.5,Month-to-month,Fiber optic,No,1037.75,Yes
8410-BGQXN,0,Male,4,19.4,Month-to-month,No,No internet service,93.4,No
8280-MQRQN,0,Female,1,50.45,Month-to-month,DSL,No,50.45,Yes
1619-YWUBB,0,Female,68,24.95,Two year,No,No internet service,1614.9,No
7611-YKYTC,0,Male,22,75.0,Month-to-month,Fiber optic,No,1573.95,No
2037-SGXHH,0,Male,38,94.65,Month-to-month,Fiber optic,No,3624.3,Yes
3178-FESZO,0,Female,1,100.25,Month-to-month,Fiber optic,No,100.25,Yes
0365-GXEZS,0,Male,18,78.2,Month-to-month,Fiber optic,Yes,1468.75,No
0082-OQIQY,0,Male,29,94.2,Month-to-month,Fiber optic,Yes,2607.6,No
6087-MVHJH,0,Female,16,88.45,Month-to-month,Fiber optic,No,1422.1,Yes
4603-JANFB,0,Male,1,69.85,Month-to-month,Fiber optic,No,69.85,Yes
3018-TFTSU,0,Male,12,81.7,Month-to-month,Fiber optic,No,858.6,Yes
3606-SBKRY,0,Male,31,50.05,One year,DSL,No,1523.4,No
4806-KEXQR,0,Male,4,79.9,Month-to-month,Fiber optic,No,324.3,Yes
0667-NSRGI,0,Female,48,69.55,One year,DSL,Yes,3435.6,No
7083-YNSKY,0,Female,15,25.4,Month-to-month,No,No internet service,399.6,Yes
6893-ODYYE,0,Male,50,90.1,One year,Fiber optic,Yes,4549.45,No
8242-JSVBO,0,Male,7,44.65,Month-to-month,DSL,No,322.5,No
2479-BRAMR,1,Male,41,83.75,Month-to-month,Fiber optic,No,3273.55,Yes
9541-ZPSEA,0,Male,68,80.35,Two year,Fiber optic,No,5375.15,No
2665-NPTGL,1,Female,26,98.1,Month-to-month,Fiber optic,No,2510.7,No
1139-WUOAH,0,Male,57,53.35,Two year,DSL,Yes,3090.05,No
4693-VWVBO,0,Female,3,19.55,Month-to-month,No,No internet service,61.05,No
7434-SHXLS,0,Female,1,20.9,Month-to-month,No,No internet service,20.9,Yes
6937-GCDGQ,0,Male,19,48.95,One year,DSL,No,955.6,No
0988-JRWWP,0,Female,3,54.2,Month-to-month,DSL,No,140.4,No
5075-JSDKI,0,Female,59,24.45,Two year,No,No internet service,1493.1,No
7908-QCBCA,0,Female,1,69.4,Month-to-month,Fiber optic,No,69.4,Yes
8644-XYTSV,0,Male,42,40.15,Month-to-month,DSL,No,1626.05,No
6711-FLDFB,0,Female,7,74.9,Month-to-month,Fiber optic,No,541.15,Yes
3873-WOSBC,0,Male,67,25.6,Two year,No,No internet service,1784.9,No
7465-ZZRVX,0,Male,1,70.35,Month-to-month,Fiber optic,No,70.35,No
7975-JMZNT,0,Male,66,91.7,Two year,DSL,Yes,6075.9,No
7251-XFOIL,0,Female,61,89.2,Month-to-month,Fiber optic,No,5500.6,No
4116-IQRFR,0,Male,4,24.1,One year,No,No internet service,73.1,No
3714-JTVOV,1,Female,42,74.15,Month-to-month,Fiber optic,No,3229.4,Yes
8259-DZLIZ,0,Female,64,53.85,One year,DSL,No,3399.85,No
0442-ZXKVS,1,Female,54,115.6,One year,Fiber optic,Yes,6431.05,No
7853-WNZSY,0,Male,1,19.75,Month-to-month,No,No internet service,19.75,No
3120-FAZKD,0,Male,54,24.05,Two year,No,No internet service,1230.9,No
8606-OEGQZ,0,Female,18,25.3,Two year,No,No internet service,454.65,No
0225-ZORZP,0,Male,3,84.3,Month-to-month,Fiber optic,No,235.05,No
4702-IOQDC,0,Female,1,70.1,Month-to-month,Fiber optic,No,70.1,Yes
9489-JMTTN,0,Female,72,89.75,Two year,DSL,Yes,6595.9,No
0575-CUQOV,1,Male,60,97.95,One year,Fiber optic,No,5867,No
0967-BMLBD,0,Female,11,20.0,One year,No,No internet service,196.35,No
6178-KFNHS,0,Female,12,78.3,Month-to-month,Fiber optic,No,909.25,Yes
2830-LEWOA,0,Male,61,103.9,One year,Fiber optic,Yes,6449.15,No
5006-MXVRN,0,Female,39,20.7,Two year,No,No internet service,762.45,No
1264-BYWMS,0,Male,55,96.8,Month-to-month,Fiber optic,No,5283.95,Yes
9658-WYUFB,0,Female,17,94.4,Month-to-month,Fiber optic,No,1617.5,Yes
8327-WKMIE,0,Male,37,20.15,One year,No,No internet service,785.75,No
6917-FIJHC,0,Female,72,26.0,Two year,No,No internet service,1776,No
5329-KRDTM,1,Male,72,77.35,Two year,DSL,Yes,5396.25,No
7797-EJMDP,0,Female,8,66.05,Month-to-month,DSL,Yes,574.5,No
3530-VWVGU,0,Female,22,19.9,Month-to-month,No,No internet service,400.3,No
2013-SGDXK,0,Female,1,84.3,Month-to-month,Fiber optic,No,84.3,Yes
6368-NWMCE,0,Female,38,68.15,Month-to-month,DSL,Yes,2656.3,No
3633-CDBUW,0,Male,17,80.85,One year,DSL,Yes,1445.95,No
0707-HOVVN,1,Female,70,75.5,Two year,DSL,Yes,5212.65,No
8580-QVLOC,1,Female,72,92.45,Two year,DSL,Yes,6440.25,Yes
3956-MGXOG,0,Female,28,80.6,Month-to-month,Fiber optic,No,2244.95,No
9274-UARKJ,0,Female,15,83.2,Month-to-month,Fiber optic,No,1130,No
4077-HWUYD,0,Male,72,87.55,Two year,DSL,Yes,6463.15,No
2012-NWRPA,1,Female,11,99.55,Month-to-month,Fiber optic,No,1131.2,Yes
8808-ELEHO,1,Male,8,81.25,Month-to-month,Fiber optic,No,585.95,Yes
0103-CSITQ,0,Female,57,109.4,One year,Fiber optic,Yes,6252.7,No
3506-LCJDC,0,Male,1,19.95,Month-to-month,No,No internet service,19.95,Yes
8671-KKKOS,0,Female,46,45.55,Month-to-month,DSL,No,2062.15,No
7305-ZWMAJ,0,Male,30,20.7,One year,No,No internet service,587.1,No
9518-XXBXE,1,Male,10,75.3,Month-to-month,Fiber optic,No,720.45,No
3934-HXCFZ,0,Male,23,99.25,Month-to-month,Fiber optic,No,2186.4,Yes
6578-KRMAW,0,Male,32,93.4,Month-to-month,Fiber optic,No,2979.3,No
4860-IJUDE,0,Male,13,73.75,Month-to-month,Fiber optic,No,956.65,No
7666-WKRON,0,Female,39,80.45,Two year,Fiber optic,Yes,3201.55,Yes
9688-YGXVR,0,Female,44,88.15,Month-to-month,Fiber optic,No,3973.2,No
0423-UDIJQ,1,Male,9,49.2,Month-to-month,DSL,Yes,447.9,No
1945-XISKS,0,Female,67,19.65,Two year,No,No internet service,1335.2,No
4910-AQFFX,0,Male,9,79.35,Month-to-month,Fiber optic,No,661.25,Yes
2154-KVJFF,0,Female,15,79.75,Month-to-month,Fiber optic,No,1111.85,Yes
5360-LJCNJ,0,Female,71,105.15,Two year,Fiber optic,No,7555,No
2607-FBDFF,0,Male,1,49.0,Month-to-month,DSL,Yes,49,No
9647-ERGBE,0,Female,30,100.05,Month-to-month,Fiber optic,No,3046.15,Yes
3428-XZMAZ,0,Male,1,69.35,Month-to-month,Fiber optic,No,69.35,Yes
1100-DDVRV,0,Male,17,49.8,Month-to-month,DSL,No,836.35,No
0378-TOVMS,0,Female,3,85.8,Month-to-month,Fiber optic,Yes,272.2,Yes
4355-HBJHH,0,Male,67,79.7,Two year,DSL,No,5293.4,Yes
6728-WYQBC,0,Male,1,20.95,Month-to-month,No,No internet service,20.95,No
9058-CBREO,1,Female,1,50.55,Month-to-month,DSL,No,50.55,Yes
9029-FEGVJ,1,Female,32,79.3,Month-to-month,Fiber optic,No,2570,No
7216-KAOID,0,Male,41,19.5,One year,No,No internet service,798.2,No
0318-QUUOB,0,Male,1,80.55,Month-to-month,Fiber optic,No,80.55,Yes
6145-NNPNO,0,Female,1,44.15,Month-to-month,DSL,No,44.15,No
5520-FVEWJ,0,Female,12,84.5,Month-to-month,Fiber optic,No,916.9,Yes
5339-TJFEK,0,Male,62,105.5,Month-to-month,Fiber optic,No,6487.2,No
5572-ZDXHY,0,Female,22,84.3,Month-to-month,Fiber optic,No,1855.65,Yes
2074-GUHPQ,0,Female,17,92.7,Month-to-month,Fiber optic,Yes,1556.85,No
4625-XMOYM,0,Female,72,26.25,Two year,No,No internet service,1988.05,No
5827-MWCZK,0,Male,56,96.95,Month-to-month,Fiber optic,Yes,5432.2,No
1385-TQOZW,0,Female,9,20.45,Month-to-month,No,No internet service,147.55,No
5914-XRFQB,0,Male,72,115.8,Two year,Fiber optic,Yes,8424.9,No
4329-YPDDQ,0,Male,20,108.2,Month-to-month,Fiber optic,Yes,2203.7,No
4804-NCPET,0,Male,19,20.2,Two year,No,No internet service,387.4,No
3750-CKVKH,0,Male,2,67.75,Month-to-month,Fiber optic,No,116.65,Yes
5944-UGLLK,0,Male,53,54.9,One year,DSL,Yes,3045.75,No
8063-GBATB,1,Female,27,85.25,Month-to-month,Fiber optic,No,2287.25,Yes
7787-BNTZM,0,Male,6,20.15,Month-to-month,No,No internet service,130.5,No
2252-ISRNH,0,Male,9,90.35,One year,Fiber optic,No,767.9,No
9415-TPKRV,0,Female,8,55.75,Month-to-month,DSL,No,446.8,No
5322-TEUJK,0,Female,71,114.6,Two year,Fiber optic,Yes,8100.25,No
4547-KQRTM,0,Female,10,80.05,Month-to-month,Fiber optic,No,830.7,Yes
4877-EVATK,0,Male,1,20.0,Month-to-month,No,No internet service,20,Yes
1866-DIOQZ,0,Female,71,66.8,One year,DSL,Yes,4689.15,No
8375-KVTHK,0,Male,68,100.3,One year,Fiber optic,Yes,6754.35,No
2697-NQBPF,0,Male,34,105.35,Month-to-month,Fiber optic,Yes,3540.65,No
3709-OIJEA,0,Male,26,85.2,One year,Fiber optic,Yes,2184.6,No
7639-SUPCW,0,Female,22,48.8,Month-to-month,DSL,No,1054.6,Yes
1386-ZIKUV,0,Male,7,18.95,Month-to-month,No,No internet service,130.55,No
0599-XNYDO,0,Female,20,69.8,Month-to-month,Fiber optic,No,1540.35,No
6377-WHAOX,0,Female,60,106.15,Month-to-month,Fiber optic,No,6411.25,No
6855-VLGOS,0,Male,72,20.55,Two year,No,No internet service,1432.55,No
8999-XXGNS,1,Female,72,105.75,One year,Fiber optic,No,7629.85,No
8746-OQQRW,0,Male,4,25.25,Month-to-month,No,No internet service,101.9,No
3181-MIZBN,0,Male,16,19.75,Month-to-month,No,No internet service,313.4,No
0471-ARVMX,1,Female,62,104.85,One year,Fiber optic,No,6312.9,No
7766-CLTIC,0,Female,10,60.95,Month-to-month,DSL,Yes,629.55,No
5650-YLIBA,0,Male,31,81.15,Month-to-month,Fiber optic,No,2640.55,No
0825-CPPQH,0,Female,71,19.1,Two year,No,No internet service,1372.45,No
9084-OAYKL,0,Male,58,20.8,Two year,No,No internet service,1212.25,No
6122-LJADA,0,Male,70,90.15,Two year,DSL,Yes,6237.05,No
2400-XIWIO,0,Female,71,90.1,Two year,DSL,Yes,6310.9,No
7524-VRLPL,1,Male,69,74.1,Two year,DSL,Yes,5031,No
1069-XAIEM,1,Female,1,85.05,Month-to-month,Fiber optic,No,85.05,Yes
7569-NMZYQ,0,Female,72,118.75,Two year,Fiber optic,Yes,8672.45,No
5201-USSQZ,0,Female,26,85.9,Month-to-month,Fiber optic,Yes,2196.45,No
2105-PHWON,0,Female,33,95.0,Month-to-month,Fiber optic,Yes,3008.15,No
1494-EJZDW,0,Female,10,20.15,Two year,No,No internet service,220.8,No
4884-TVUQF,1,Female,57,101.3,Two year,Fiber optic,Yes,5779.6,No
8003-EWNDZ,0,Female,10,21.2,Month-to-month,No,No internet service,222.65,No
1897-RCFUM,0,Female,39,24.2,One year,No,No internet service,914.6,No
9256-JTBNZ,0,Female,11,20.3,Month-to-month,No,No internet service,246.3,No
4658-HCOHW,0,Female,21,102.8,Month-to-month,Fiber optic,Yes,2110.15,Yes
2211-RMNHO,0,Female,68,85.3,Two year,DSL,Yes,5560,No
2432-TFSMK,0,Male,18,89.6,One year,Fiber optic,No,1633,No
3440-JPSCL,0,Female,6,99.95,Month-to-month,Fiber optic,Yes,547.65,Yes
4929-ROART,0,Male,18,56.25,Month-to-month,DSL,No,969.85,No
1834-ABKHQ,0,Female,52,50.95,One year,DSL,No,2610.65,No
1741-WTPON,0,Male,56,115.85,Two year,Fiber optic,Yes,6567.9,No
3932-IJWDZ,0,Male,45,103.65,Month-to-month,Fiber optic,Yes,4747.85,No
1240-HCBOH,0,Female,67,26.1,Two year,No,No internet service,1759.55,No
3594-KADLU,0,Male,3,35.1,Month-to-month,DSL,Yes,101.1,No
8065-BVEPF,1,Male,65,99.1,Month-to-month,Fiber optic,No,6496.15,No
3796-ENZGF,0,Male,63,67.25,Two year,DSL,Yes,4234.15,No
1734-ZMNTZ,0,Female,11,25.0,Two year,No,No internet service,300.7,No
2853-CWQFQ,0,Male,1,59.55,Month-to-month,DSL,Yes,59.55,No
0813-TAXXS,0,Male,55,77.8,Two year,DSL,No,4323.35,No
2519-TWKFS,0,Male,25,55.1,One year,DSL,Yes,1466.1,No
2889-FPWRM,0,Male,72,117.8,One year,Fiber optic,Yes,8684.8,Yes
0626-QXNGV,0,Female,72,24.15,Two year,No,No internet service,1776.45,No
6723-CEGQI,0,Female,65,45.25,Two year,DSL,Yes,2933.95,No
6987-XQSJT,1,Female,54,79.5,Month-to-month,Fiber optic,No,4370.25,Yes
4732-RRJZC,0,Male,7,20.25,Month-to-month,No,No internet service,144.35,No
9499-XPZXM,0,Female,72,64.75,Two year,DSL,Yes,4804.75,No
4338-EYCER,0,Male,21,54.6,Month-to-month,DSL,No,1125.2,No
3007-FDPEA,0,Female,2,20.7,Month-to-month,No,No internet service,39.85,No
6350-XFYGW,1,Male,4,94.75,Month-to-month,Fiber optic,No,422.4,No
4290-BSXUX,0,Male,3,79.65,Month-to-month,Fiber optic,Yes,251.75,Yes
8513-OLYGY,0,Male,72,115.8,Two year,Fiber optic,Yes,8332.15,No
0311-QYWSS,0,Female,6,49.45,Month-to-month,DSL,No,314.6,No
8705-DWKTI,0,Male,52,83.8,Month-to-month,Fiber optic,No,4331.4,No
8755-IWJHN,1,Male,69,95.35,Month-to-month,Fiber optic,No,6382,No
0325-XBFAC,0,Male,8,94.7,Month-to-month,Fiber optic,No,740.3,Yes
4480-QQRHC,1,Female,8,74.05,Month-to-month,Fiber optic,No,600.15,No
0929-PECLO,1,Female,63,89.6,Month-to-month,Fiber optic,No,5538.8,No
3680-CTHUH,0,Male,60,116.6,One year,Fiber optic,Yes,7049.5,No
1202-KKGFU,0,Female,12,54.2,Month-to-month,DSL,Yes,690.5,No
6112-KTHFQ,0,Female,13,19.3,Month-to-month,No,No internet service,279.3,No
1852-XEMDW,0,Male,22,65.05,Month-to-month,DSL,No,1427.55,No
2462-XIIJB,0,Male,5,92.5,Month-to-month,Fiber optic,No,452.7,Yes
4760-XOHVN,0,Female,1,19.45,Month-to-month,No,No internet service,19.45,Yes
1820-DJFPH,0,Female,72,24.05,Two year,No,No internet service,1709.15,No
9426-SXNHE,0,Female,2,18.75,Month-to-month,No,No internet service,53.15,No
9068-FHQHD,0,Female,40,20.15,Two year,No,No internet service,777.35,No
1269-FOYWN,0,Male,44,20.0,One year,No,No internet service,860.85,No
9470-YFUYI,1,Male,71,71.0,One year,DSL,Yes,5012.1,No
7817-BOQPW,0,Female,2,75.55,Month-to-month,Fiber optic,No,166.3,Yes
7402-EYFXX,1,Male,26,93.6,Month-to-month,Fiber optic,No,2404.1,No
1853-UDXBW,0,Male,1,70.0,Month-to-month,Fiber optic,No,70,Yes
9895-VFOXH,0,Female,1,24.4,Month-to-month,DSL,No,24.4,No
5458-CQJTA,0,Male,65,74.8,Two year,DSL,Yes,4820.15,Yes
1230-QAJDW,0,Male,3,65.25,Month-to-month,DSL,Yes,209.9,No
5701-ZIKJE,0,Male,13,50.55,Month-to-month,DSL,Yes,610.75,No
5219-YIPTK,0,Female,33,104.4,Month-to-month,Fiber optic,No,3409.6,Yes
5032-MIYKT,0,Female,1,70.7,Month-to-month,Fiber optic,No,70.7,No
7396-VJUZB,0,Male,4,45.25,Month-to-month,DSL,No,155.35,No
9717-QEBGU,0,Male,2,70.3,Month-to-month,Fiber optic,No,144,No
5172-RKOCB,0,Male,72,108.95,Two year,Fiber optic,Yes,7875,No
6509-TSGWN,0,Female,37,26.45,Month-to-month,No,No internet service,911.6,No
3540-RZJYU,0,Female,15,86.2,Month-to-month,Fiber optic,No,1270.2,Yes
3178-CIFOT,0,Female,23,19.65,One year,No,No internet service,478.1,No
2091-MJTFX,0,Female,30,51.2,Month-to-month,DSL,Yes,1561.5,Yes
4530-NDRKU,0,Female,42,19.05,One year,No,No internet service,761.85,No
5985-TBABQ,0,Female,32,74.75,One year,DSL,No,2282.95,No
9800-ONTFE,0,Female,22,75.8,Month-to-month,Fiber optic,No,1615.1,No
6743-HHQPF,0,Male,42,25.1,Month-to-month,DSL,No,1097.15,No
8455-HIRAQ,0,Female,8,44.45,Month-to-month,DSL,No,369.3,No
6616-AALSR,0,Female,65,104.3,Two year,Fiber optic,No,6725.3,No
0883-EIBTI,0,Female,2,19.5,Month-to-month,No,No internet service,31.55,Yes
9415-ZNBSX,0,Female,70,89.0,Two year,DSL,Yes,6293.2,No
4018-KJYUY,0,Male,22,20.15,Month-to-month,No,No internet service,432.5,No
0722-TROQR,1,Female,4,74.9,Month-to-month,Fiber optic,No,321.75,Yes
7571-YXDAD,0,Female,2,74.9,Month-to-month,Fiber optic,No,147.15,Yes
3884-UEBXB,0,Female,67,36.15,Two year,DSL,No,2434.45,No
8780-RSYYU,0,Female,25,19.2,Month-to-month,No,No internet service,532.1,No
5537-UXXVS,0,Female,20,19.25,Month-to-month,No,No internet service,375.25,No
1791-PQHBB,0,Female,2,61.2,Month-to-month,DSL,No,125.95,No
8701-DGLVH,0,Male,51,20.45,Two year,No,No internet service,1042.65,No
8741-LQOBK,0,Female,46,35.05,Month-to-month,DSL,No,1620.25,No
3393-FMZPV,0,Female,25,100.25,Month-to-month,Fiber optic,No,2387.75,Yes
8082-GHXOP,0,Male,13,44.0,Month-to-month,DSL,No,659.35,No
6402-ZFPPI,1,Female,25,102.8,Month-to-month,Fiber optic,No,2660.2,Yes
0980-FEXWF,0,Male,26,50.35,One year,DSL,No,1285.8,No
7486-KSRVI,0,Male,43,100.0,One year,Fiber optic,Yes,4211.55,Yes
3011-WQKSZ,0,Male,19,20.0,Month-to-month,No,No internet service,377.55,No
8443-WVPSS,0,Male,10,99.85,Month-to-month,Fiber optic,Yes,990.9,Yes
3006-XIMLN,0,Female,2,94.2,Month-to-month,Fiber optic,No,193.8,Yes
8218-FFJDS,0,Female,72,86.4,Two year,DSL,Yes,6058.95,No
1986-PHGZF,1,Male,18,58.4,Month-to-month,DSL,No,964.9,No
9965-YOKZB,1,Male,9,83.85,Month-to-month,Fiber optic,No,790.15,Yes
0504-HHAPI,1,Female,27,88.3,Month-to-month,Fiber optic,No,2467.75,Yes
9360-OMDZZ,0,Male,24,94.1,Month-to-month,Fiber optic,No,2322.85,No
6305-YLBMM,0,Male,69,104.05,One year,Fiber optic,Yes,7262,Yes
0345-XMMUG,0,Female,46,108.9,Two year,Fiber optic,Yes,4854.3,No
8024-XNAFQ,1,Female,72,107.4,Two year,Fiber optic,Yes,7748.75,No
3647-GMGDH,0,Male,22,94.7,Month-to-month,Fiber optic,No,1914.9,Yes
2988-GBIVW,1,Female,70,90.85,Month-to-month,Fiber optic,No,6470.1,No
2832-SCUCO,0,Female,2,19.9,Month-to-month,No,No internet service,57.4,No
7036-ZZKBD,0,Male,31,66.4,Month-to-month,DSL,Yes,2019.8,No
3791-LGQCY,1,Female,56,100.65,Month-to-month,Fiber optic,No,5688.05,Yes
0265-PSUAE,0,Female,16,100.7,Month-to-month,Fiber optic,No,1522.7,No
0463-TXOAK,0,Male,52,25.6,Two year,No,No internet service,1334.5,No
0594-UFTUL,0,Male,13,19.85,Month-to-month,No,No internet service,252,No
9509-MPYOD,0,Female,35,20.75,One year,No,No internet service,700.45,No
9128-CPXKI,0,Female,59,95.8,Two year,Fiber optic,No,5655.45,No
0129-KPTWJ,0,Male,72,94.65,Month-to-month,Fiber optic,No,6747.35,No
8166-ZZTFS,1,Female,66,80.55,Two year,DSL,No,5265.1,Yes
5855-EIBDE,0,Female,49,106.65,Two year,Fiber optic,Yes,5174.35,No
5365-LLFYV,0,Female,2,45.85,Month-to-month,DSL,No,105.6,No
5956-YHHRX,1,Male,21,104.35,Month-to-month,Fiber optic,No,2271.85,No
6008-NAIXK,1,Male,54,55.45,One year,DSL,No,2966.95,No
2956-GGUCQ,1,Male,24,78.85,Month-to-month,Fiber optic,No,1772.25,Yes
1928-BXYIV,0,Male,1,61.15,Month-to-month,DSL,No,61.15,No
5760-FXFVO,0,Male,6,78.95,Month-to-month,Fiber optic,No,494.95,No
6595-COKXZ,0,Female,1,44.45,Month-to-month,DSL,No,44.45,Yes
0961-ZWLVI,0,Male,49,109.2,One year,Fiber optic,No,5290.45,No
5181-OABFK,0,Female,56,61.3,Two year,DSL,No,3346.8,No
4007-NHVHI,1,Female,56,96.85,Month-to-month,Fiber optic,No,5219.65,No
7816-VGHTO,0,Female,6,40.55,Two year,DSL,Yes,217.5,No
5871-DGTXZ,0,Male,32,19.8,One year,No,No internet service,607.7,No
7550-WIQVA,0,Male,50,108.25,One year,Fiber optic,No,5431.4,No
7544-ZVIKX,0,Male,58,105.05,One year,Fiber optic,Yes,6004.85,No
0016-QLJIS,0,Female,65,90.45,Two year,DSL,Yes,5957.9,No
7508-DQAKK,0,Female,64,86.4,Two year,DSL,Yes,5442.05,No
5176-OLSKT,0,Female,66,66.9,Two year,DSL,No,4370.25,No
9356-AXGMP,0,Male,38,110.7,One year,Fiber optic,Yes,4428.6,No
3556-BVQGL,0,Female,20,20.0,One year,No,No internet service,416.45,No
0362-ZBZWJ,0,Male,36,84.9,Month-to-month,Fiber optic,No,3067.2,Yes
8979-CAMGB,1,Male,64,102.1,One year,Fiber optic,Yes,6688.1,No
4211-MMAZN,0,Male,1,20.25,Month-to-month,No,No internet service,20.25,Yes
7581-EBBOU,0,Female,60,70.15,One year,DSL,Yes,4224.7,No
4274-OWWYO,0,Male,1,74.35,Month-to-month,Fiber optic,No,74.35,Yes
5073-RZGBK,0,Female,50,80.05,One year,DSL,Yes,4042.2,No
1541-ETJZO,0,Male,1,62.05,Month-to-month,DSL,Yes,62.05,Yes
2192-CKRLV,0,Female,72,49.2,Two year,DSL,No,3580.95,No
3154-HMWUU,0,Male,60,20.5,Two year,No,No internet service,1198.8,No
6119-SPUDB,0,Male,46,38.25,Two year,DSL,Yes,1755.35,No
6522-OIQSX,0,Female,69,54.95,Two year,DSL,No,3772.5,No
7813-ZGGAW,1,Male,31,96.6,Month-to-month,Fiber optic,Yes,2877.95,No
8748-HFWBO,0,Male,19,19.9,One year,No,No internet service,357.7,No
1052-QJIBV,0,Female,71,19.9,Two year,No,No internet service,1397.3,No
1319-YLZJG,0,Male,12,84.6,Month-to-month,Fiber optic,No,959.9,No
4106-HADHQ,0,Male,39,80.0,One year,DSL,Yes,3182.95,Yes
0723-FDLAY,0,Male,44,85.25,One year,DSL,Yes,3704.15,No
3050-RLLXC,0,Female,56,81.25,Two year,DSL,Yes,4620.4,No
9298-WGMRW,0,Female,72,115.5,Two year,Fiber optic,Yes,8312.75,No
2369-UAPKZ,0,Male,5,104.1,Month-to-month,Fiber optic,No,541.9,Yes
3088-LHEFH,0,Female,11,79.0,Month-to-month,Fiber optic,No,929.3,No
2778-OCLGR,1,Male,24,39.1,Month-to-month,DSL,No,971.3,Yes
6583-KQJLK,1,Female,15,94.65,Month-to-month,Fiber optic,No,1285.05,No
8544-JNBOX,0,Male,72,20.8,Two year,No,No internet service,1521.2,No
6681-ZSEXG,0,Male,56,59.5,Two year,DSL,No,3389.25,No
6139-ZZRBQ,1,Male,64,20.05,Two year,No,No internet service,1198.05,No
6116-RFVHN,0,Female,34,100.45,Month-to-month,Fiber optic,No,3414.65,No
0637-KVDLV,0,Male,2,76.5,Month-to-month,Fiber optic,No,162.45,Yes
8884-FEEWR,0,Male,35,20.6,One year,No,No internet service,754,No
3125-RAHBV,0,Male,22,20.3,One year,No,No internet service,467.15,No
6633-MPWBS,0,Male,5,49.2,Month-to-month,DSL,Yes,216.9,Yes
0373-AIVNJ,0,Male,9,39.55,One year,DSL,No,373,No
8785-EPNCG,0,Male,11,23.15,Month-to-month,No,No internet service,245.2,Yes
1682-VCOIO,0,Male,23,20.45,One year,No,No internet service,481.1,No
5729-KLZAR,0,Female,4,80.85,Month-to-month,Fiber optic,No,302.75,Yes
